tip,ad,lat,lon,ilce,kaynak
hastane,Özel Moodist Hastanesi,41.002145,29.053447,USKUDAR,IBB
hastane,Özel Balat Hastanesi,41.038443,28.945532,FATIH,IBB
hastane,Özel Kurtköy Ersoy Hastanesi,40.910728,29.297997,PENDIK,IBB
hastane,Özel Medipol Mega Hastaneler Kompleksi,41.058256,28.842011,BAGCILAR,IBB
hastane,Özel Estethica Levent Hastanesi,41.086025,29.017863,BESIKTAS,IBB
hastane,Özel Acıbadem Maslak Hastanesi,41.127456,29.024787,SARIYER,IBB
hastane,Kağıthane Kızılay Hastanesi,41.082758,28.970922,KAGITHANE,IBB
hastane,İstinye Devlet Hastanesi,41.11493,29.055733,SARIYER,IBB
hastane,Özel Liv Hospital Ulus Hastanesi,41.060702,29.02872,BESIKTAS,IBB
hastane,Özel Hürrem Sultan Hastanesi,41.023064,29.017327,USKUDAR,IBB
hastane,Özel Halkalı Kent Hastanesi,41.035329,28.794022,KUCUKCEKMECE,IBB
hastane,Özel Acıbadem International Hospital,40.958695,28.835786,BAKIRKOY,IBB
hastane,Özel Medical Park Göztepe Hastanesi Kopmleksi,40.990322,29.07752,KADIKOY,IBB
hastane,T.C. Sağlık Bakanlığı Avcılar Murat Kölük Devlet Hastanesi,40.984576,28.731283,AVCILAR,IBB
hastane,Özel Başarı Hastanesi,41.079975,28.906748,GAZIOSMANPASA,IBB
hastane,Özel Doğan Hastanesi,40.986977,28.784605,KUCUKCEKMECE,IBB
hastane,Mehmet Akif Ersoy Göğüs Kalp ve Damar Cerrahisi Eğitim ve Araştırma Hastanesi,41.033532,28.77769,KUCUKCEKMECE,IBB
hastane,İstanbul Medipol Üniversitesi Sağlık Eğitim Uygulama Merkezi,41.05118,28.865909,ESENLER,IBB
hastane,Türk Böbrek Vakfı Memorial Hizmet Hastanesi,41.000953,28.880155,BAHCELIEVLER,IBB
hastane,T.C. Sağlık Bakanlığı Şile Devlet Hastanesi,41.174616,29.616884,SILE,IBB
hastane,Özel Vital Hospital Hastanesi,41.007199,28.86968,BAHCELIEVLER,IBB
hastane,Fatih Sultan Mehmet Eğitim ve Araştırma Hastanesi Diyabet Merkezi,41.016858,29.024212,USKUDAR,IBB
hastane,İstanbul Yeditepe Üniversitesi Sağlık Hizmetleri Eğitim Araştırma ve Uygulama Merkezi,40.968844,29.103471,ATASEHIR,IBB
hastane,T.C. Sağlık Bakanlığı Esenler Kadın Doğum ve Çocuk Hastalıkları Hastanesi,41.055611,28.869319,ESENLER,IBB
hastane,İstanbul Bezmialem Vakıf Üniversitesi Sağlık Uygulama ve Araştırma Merkezi,41.018952,28.935714,FATIH,IBB
hastane,Özel Meltem Hastanesi ve Doğum Hastanesi,41.010722,28.867209,GUNGOREN,IBB
hastane,Özel Silivri Kolan Hospital Hastanesi,41.071991,28.258515,SILIVRI,IBB
hastane,SBÜ İstanbul Haseki Eğitim ve Araştırma Hastanesi,41.009273,28.945537,FATIH,IBB
hastane,SBÜ Süleymaniye Kadın Doğum ve Çocuk Hastalıkları EAH,40.995663,28.914935,ZEYTINBURNU,IBB
hastane,Özel Esencan Hastanesi,41.033227,28.676685,ESENYURT,IBB
hastane,Özel Avcılar Hospital,40.994835,28.709478,AVCILAR,IBB
hastane,SBÜ İstanbul Fatih Sultan Mehmet Eğitim ve Araştırma Hastanesi,40.970799,29.104711,ATASEHIR,IBB
hastane,Özel Surp Agop Hastanesi (Taksim Vakıf Ermeni),41.041811,28.986435,SISLI,IBB
hastane,Özel Acıbadem Göktürk Tıp Merkezi,41.179671,28.886051,EYUPSULTAN,IBB
hastane,Pendik Eah Hematoloji Onkoloji Ek Hizmet Binası,40.888269,29.262718,PENDIK,IBB
hastane,Beylikdüzü Devlet Hastanesi,41.014838,28.62517,BUYUKCEKMECE,IBB
hastane,İstanbul Kanuni Sultan Süleyman Eğitim ve Araştırma Hastanesi,41.054715,28.758818,KUCUKCEKMECE,IBB
hastane,İstanbul Meslek Hastalıkları Devlet Hastanesi,40.949066,29.139486,MALTEPE,IBB
hastane,T.C. Sağlık Bakanlığı Marmara Üniversitesi Pendik Eğitim ve Araştırma Hastanesi,40.88678,29.262268,PENDIK,IBB
hastane,Özel Esenler Ensar Hastanesi Avicenna,41.049858,28.875871,ESENLER,IBB
hastane,Zeynep Kamil Kadın ve Çocuk Hastalıkları Eğitim ve Araştırma Hastanesi,41.015019,29.025882,USKUDAR,IBB
hastane,SBÜ İstanbul Eğitim ve Araştırma Hastanesi,41.003013,28.936817,FATIH,IBB
hastane,T. C. Sağlık Bakanlığı Kartal Koşuyolu Yüksek İhtisas Eğitim ve Araştırma Hastanesi,40.915905,29.171661,KARTAL,IBB
hastane,Özel Acıbadem Kadıköy Hastanesi,41.007105,29.043111,KADIKOY,IBB
hastane,T.C. Sağlık Bakanlığı Beşiktaş Sait Çiftçi Devlet Hastanesi,41.052024,29.008434,BESIKTAS,IBB
hastane,Büyükçekmece Mimar Sinan Devlet Hastanesi,41.017477,28.555749,BUYUKCEKMECE,IBB
hastane,İstanbul Başkent Üniversitesi İstanbul Sağlık Uygulama ve Araştırma Merkezi,41.024783,29.04112,USKUDAR,IBB
hastane,T.C. Sağlık Bakanlığı Çatalca İlyas Çokay Devlet Hastanesi,41.135646,28.466838,CATALCA,IBB
hastane,Medipol Üniversitesi Hastanesi,40.884518,29.235002,PENDIK,IBB
hastane,Özel Gsm Gisbir Sağlık Merkezi Hastanesi,40.847835,29.29458,TUZLA,IBB
hastane,Özel Hisar Çamlıca Hastanesi,41.016688,29.09448,UMRANIYE,IBB
hastane,Ece Medikal Hastanesi,41.028853,28.908322,ZEYTINBURNU,IBB
hastane,Özel Fatih Hastanesi,41.015481,28.950496,FATIH,IBB
hastane,Kadıköy Florance Nightingale Hastanesi,40.981587,29.041616,KADIKOY,IBB
hastane,Özel Aksoy Hastanesi,41.06736,29.001274,SISLI,IBB
hastane,Özel Memorial Şişli Hastanesi,41.061385,28.973088,SISLI,IBB
hastane,Özel Beylikdüzü Kolan Hastanesi,41.006565,28.629384,BEYLIKDUZU,IBB
hastane,Bezmiâlem Hastanesi,41.0199,28.934634,FATIH,IBB
hastane,Anatomi Hastanesi,41.018116,28.932584,FATIH,IBB
hastane,Medipol Üniversitesi Fındıkzade Hastanesi,41.012524,28.940089,FATIH,IBB
hastane,Özel Osmanoğlu Hastanesi,41.063089,28.988478,SISLI,IBB
hastane,Özel Acıbadem Fulya Hastanesi,41.055904,28.999378,BESIKTAS,IBB
hastane,Özel Tuzla Mercan Hastanesi,40.828352,29.307544,TUZLA,IBB
hastane,Özel Hospitalist Hastanesi,41.034513,28.855059,BAGCILAR,IBB
hastane,Süleymaniye Kadın Doğum ve Çocuk Hastalıkları Eğitim Araştırma Hastanesi,40.99537,28.914941,ZEYTINBURNU,IBB
hastane,Özel Çamlıca Erdem Hastanesi,41.025306,29.082292,USKUDAR,IBB
hastane,Özel Silivri Anadolu Hastanesi,41.08244,28.224855,SILIVRI,IBB
hastane,Özel Hisar Intercontinental Hospital,41.026594,29.11568,UMRANIYE,IBB
hastane,İstanbul Koç Üniversitesi Sağlık Eğitim ve Uygulama Merkezi,41.024215,28.916411,ZEYTINBURNU,IBB
hastane,İstanbul Marmara Üniversitesi Nörolojik Bilimler Enstitüsü,40.949192,29.137419,MALTEPE,IBB
hastane,Kartal Kızılay Hastanesi,40.890936,29.181684,KARTAL,IBB
hastane,Özel Medicana Hospitals Çamlıca Hastanesi,41.024485,29.083716,USKUDAR,IBB
hastane,İstanbul Yakacık Doğum ve Çocuk Hastalıkları Hastanesi,40.918113,29.220208,KARTAL,IBB
hastane,Medicane Kadıköy Hastanesi,40.985245,29.038186,KADIKOY,IBB
hastane,İstanbul Eğitim ve Araştırma Hastanesi Osmaniye,40.991925,28.881764,BAKIRKOY,IBB
hastane,Avicenna Hastanesi,40.979232,29.10876,ATASEHIR,IBB
hastane,İstanbul Üniversitesi İstanbul Tıp Fakültesi Hastanesi,41.017268,28.93439,FATIH,IBB
hastane,Taksim Eğitim ve Araştırma Hastanesi,41.037036,28.99001,BEYOGLU,IBB
hastane,Özel Pendik Baypark Hastanesi,40.878744,29.236755,PENDIK,IBB
hastane,İstanbul ÜniversitesiKardiyoloji Enstitüsü,41.009211,28.94333,FATIH,IBB
hastane,Özel Avicenna Umut Hastanesi,40.89068,29.177757,KARTAL,IBB
hastane,Özel Yaşar Hastanesi,40.983767,28.872657,BAKIRKOY,IBB
hastane,Eyüp Devlet Hastanesi Alibeyköy Semt Polikliniği,41.074148,28.940977,EYUPSULTAN,IBB
hastane,Özel Academic Hastanesi,41.019662,29.034518,USKUDAR,IBB
hastane,Özel Yüzyıl Hastanesi Pendik,40.879134,29.261463,PENDIK,IBB
hastane,Özel Asya Göz Hastanesi,40.990762,28.712975,AVCILAR,IBB
hastane,Yedikule Göğüs Hastalıkları ve Göğüs Cerrahisi Eğitim Ve Araştırma Hastanesi,41.003315,28.914924,ZEYTINBURNU,IBB
hastane,Özel Şişli Florance Nightingale Hastanesi,41.069707,28.984103,SISLI,IBB
hastane,Özel Emsey Hospital Hastanesi,40.924275,29.289529,PENDIK,IBB
hastane,Özel Güneşli Erdem Hastanesi,41.04012,28.825177,BAGCILAR,IBB
hastane,Şafak Hastanesi,41.048008,28.845057,BAGCILAR,IBB
hastane,Özel Np İstanbul Beyin Hastanesi,41.029208,29.114065,UMRANIYE,IBB
hastane,Europlus Clinic Hastanesi,41.063602,28.999856,SISLI,IBB
hastane,Özel Yedikule Surp Pırgiç Ermeni Hastanesi,40.994417,28.915009,ZEYTINBURNU,IBB
hastane,Özel Kadıköy Florance Nightingale Hastanesi,40.981015,29.042411,KADIKOY,IBB
hastane,Özel Maltepe Bölge ( Dünya) Hastanesi,40.920874,29.137539,MALTEPE,IBB
hastane,Özel Yüzyıl Hastanesi Pendik,40.879549,29.261247,PENDIK,IBB
hastane,Özel Fransız Lape Hastanesi,41.062492,28.990068,SISLI,IBB
hastane,Özel Sultanbeyli Ersoy Hastanesi,40.966516,29.269378,SULTANBEYLI,IBB
hastane,Özel Reyap İstanbul Hastanesi,41.025616,28.660211,ESENYURT,IBB
hastane,Yeni İklim Hastanesi,41.036689,28.858009,BAGCILAR,IBB
hastane,Özel Acıbadem Altunizade Hastanesi,41.019332,29.045406,USKUDAR,IBB
hastane,Yeditepe Üniversitesi Diş Hekimliği Fakültesi ve Diş Hastanesi,40.972252,29.057891,KADIKOY,IBB
hastane,Özel Dora Hospital Hastanesi,41.058945,29.00075,SISLI,IBB
hastane,Biruni Üniversitesi Tıp Fakültesi Hastanesi,40.998684,28.79593,KUCUKCEKMECE,IBB
hastane,Özel Eren Hastanesi,40.979198,29.110761,ATASEHIR,IBB
hastane,Özel Duygu Hastanesi,41.071555,28.901018,GAZIOSMANPASA,IBB
hastane,Özel Tanfer Hastanesi,41.062917,28.994565,SISLI,IBB
hastane,Özel Ota-Jinemed Hastanesi,41.048828,29.000512,BESIKTAS,IBB
hastane,Özel Baypark Hastanesi,41.062994,28.891239,BAYRAMPASA,IBB
hastane,Kartal Dr. Lütfi Kırdar Şehir Hastanesi,40.915453,29.174596,KARTAL,IBB
hastane,İstanbul Üniversitesi Onkoloji Enstitüsü,41.015883,28.934238,FATIH,IBB
hastane,Özel Ataköy Hastanesi,40.992518,28.840854,BAHCELIEVLER,IBB
hastane,Özel Üsküdar Hospitaltürk Hastanesi,41.02597,29.021834,USKUDAR,IBB
hastane,Özel Çapa Medilife Hastanesi,41.014917,28.933408,FATIH,IBB
hastane,İstanbul Üniversitesi Cerrahpaşa Tıp Fak.Hast.,41.004699,28.939082,FATIH,IBB
hastane,Haseki Devlet Hastanesi,41.009682,28.945306,FATIH,IBB
hastane,Özel Acıbadem Taksim Hastanesi,41.041386,28.9823,SISLI,IBB
hastane,Medieurope Hospital,41.051031,28.796471,KUCUKCEKMECE,IBB
hastane,T.C. Sağlık Bakanlığı Kağıthane Devlet Hastanesi,41.092203,29.001355,KAGITHANE,IBB
hastane,Özel İstanbul Medicine Hospital Hastanesi,41.030449,28.838612,BAGCILAR,IBB
hastane,Özel Maltepe Ersoy Hastanesi Acil,40.933105,29.134846,MALTEPE,IBB
hastane,Özel Avusturya Sen Jorj Hastanesi,41.024519,28.974377,BEYOGLU,IBB
hastane,Beykoz Devlet Hastanesi,41.117775,29.097862,BEYKOZ,IBB
hastane,Özel İstanbul Cerrahi Hastanesi,41.055586,28.99783,SISLI,IBB
hastane,Özel Okmeydanı Hastanesi,41.052576,28.960036,BEYOGLU,IBB
hastane,Özel Bilge Hastanesi,41.069543,28.907346,GAZIOSMANPASA,IBB
hastane,Özel Ataşehir Hastanesi,40.985999,29.175626,ATASEHIR,IBB
hastane,Özel Avicenna Hastanesi,40.979626,29.108888,ATASEHIR,IBB
hastane,VM Medical Park Hastanesi,40.880879,29.256247,PENDIK,IBB
hastane,Özel Saygı Hastanesi,40.969451,29.257724,SULTANBEYLI,IBB
hastane,Özel Tuzla Hastanesi,40.82603,29.310481,TUZLA,IBB
hastane,Özel Avrupa Hospital Hastanesi,41.181655,28.744179,ARNAVUTKOY,IBB
hastane,Özel İlgi Hastanesi,41.021013,28.866837,GUNGOREN,IBB
hastane,Özel Ethica İncirli Hastanesi,40.997228,28.872717,BAKIRKOY,IBB
hastane,Özel Birinci Hastanesi,40.990265,28.66735,BEYLIKDUZU,IBB
hastane,Özel Erdem Hastanesi,41.02146,29.119965,UMRANIYE,IBB
hastane,Saygı Hastanesi,40.969617,29.258324,SULTANBEYLI,IBB
hastane,Özel Asya Hastanesi,41.073846,28.903793,GAZIOSMANPASA,IBB
hastane,Özel Rumeli Hospital Hastanesi,41.007819,28.798384,KUCUKCEKMECE,IBB
hastane,Özel Avicenna Hastanesi,41.078742,28.998596,KAGITHANE,IBB
hastane,T.C. Sağlık Bakanlığı Sarıyer İsmail Akgün Devlet Hastanesi,41.169213,29.056772,SARIYER,IBB
hastane,Dr. Siyami Ersek Göğüs Kalp ve Damar Cerrahisi Eğitim Ve Araştırma Hastanesi,41.004024,29.024249,USKUDAR,IBB
hastane,Çelik Hastanesi,41.056778,28.806195,KUCUKCEKMECE,IBB
hastane,Özel Vehbi Koç Vakfı Amerikan Hastanesi,41.05292,28.995127,SISLI,IBB
hastane,Yeditepe Üniversitesi Hastanesi Bağdat Caddesi Polikliniği,40.971982,29.057837,KADIKOY,IBB
hastane,Özel Delta Hospital,40.946241,29.125187,MALTEPE,IBB
hastane,Bakırköy Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi,40.993765,28.865056,BAKIRKOY,IBB
hastane,Özel İstanbul Hospital,41.050341,28.803032,KUCUKCEKMECE,IBB
hastane,T.C. Sağlık Bakanlığı Sbü Şişli Hamidiye Etfal Eğitim ve Araştırma Hastanesi,41.058278,28.989182,SISLI,IBB
hastane,Özel İstanbul Onkoloji Hastanesi,40.922339,29.153861,MALTEPE,IBB
hastane,Özel Bağcılar Medilife Hastanesi,41.048806,28.859601,BAGCILAR,IBB
hastane,Özel Acıbadem Kozyatağı Hastanesi,40.976409,29.092857,KADIKOY,IBB
hastane,Özel Şifa Hastanesi,40.883075,29.236149,PENDIK,IBB
hastane,Özel Yeni İklim Hastanesi,41.03703,28.858022,BAGCILAR,IBB
hastane,Beykent Üniversitesi Hastanesi,41.017506,28.62667,BUYUKCEKMECE,IBB
hastane,Özel Gayrettepe Florance Nightingale Hastanesi,41.063184,29.003912,BESIKTAS,IBB
hastane,Özel Çağıner Hastanesi,40.996152,29.045287,KADIKOY,IBB
hastane,Özel Medicana Hospital Hastanesi Bahçelievler,41.006503,28.870251,BAHCELIEVLER,IBB
hastane,Özel Medlife Hastanesi,41.006094,28.662338,BEYLIKDUZU,IBB
hastane,Taksim Eğitim ve Araştırma Hastanesi,41.032961,28.983396,BEYOGLU,IBB
hastane,Özel Bayındır İçerenköy Hastanesi,40.966908,29.110416,ATASEHIR,IBB
hastane,Özel Büyükçekmece Kolan Hospital Hastanesi,41.021646,28.585954,BUYUKCEKMECE,IBB
hastane,Taksim Eğitim ve Araştırma Hastanesi Kasımpaşa Ek Hizmet Binası,41.032695,28.963848,BEYOGLU,IBB
hastane,Özel Eslife Hospital Esenyurt Hastanesi,41.040113,28.652193,ESENYURT,IBB
hastane,SBÜ İstanbul Bağcılar Eğitim ve Araştırma Hastanesi,41.030019,28.870247,BAGCILAR,IBB
hastane,Medicine Hospital,41.011601,28.939739,FATIH,IBB
hastane,Medicina Plus Cerrahi Merkezi,41.096557,28.907443,SULTANGAZI,IBB
hastane,Özel Beylikdüzü Medilife Hastanesi,41.006271,28.661833,BEYLIKDUZU,IBB
hastane,Özel Bahat Hastanesi,41.106169,28.860474,SULTANGAZI,IBB
hastane,Özel Çevre Hastanesi,41.067291,29.001254,SISLI,IBB
hastane,Özel Levent Hastanesi,41.080243,29.007229,KAGITHANE,IBB
hastane,Özel Çapa Hastanesi,41.013403,28.934022,FATIH,IBB
hastane,Eyüp Devlet Hastanesi,41.057298,28.941076,EYUPSULTAN,IBB
hastane,Yenibosna Hastanesi,40.997608,28.834813,BAHCELIEVLER,IBB
hastane,Başkent Üniversitesi İstanbul Hastanesi,41.031313,29.172333,CEKMEKOY,IBB
hastane,T.C. Sağlık Bakanlığı Üsküdar Devlet Hastanesi,41.01559,29.038755,USKUDAR,IBB
hastane,T.C. Sağlık Bakanlığı Arnavutköy Devlet Hastanesi,41.177743,28.747314,ARNAVUTKOY,IBB
hastane,İstanbul Üniversitesi Aziz Sancar Deneysel Tıp Araştırma Enstitüsü,41.0187,28.932223,FATIH,IBB
hastane,Erenköy Ruh ve Sinir Hastalıkları Eğitim Araştırma Hastanesi,41.016871,29.024221,USKUDAR,IBB
hastane,Özel Bayrampaşa Kolan Hospital Hastanesi,41.033041,28.900894,BAYRAMPASA,IBB
hastane,Özel İstanbul Şafak Hastanesi,41.065528,28.89992,GAZIOSMANPASA,IBB
hastane,T.C. Sağlık Bakanlığı Sbü Gaziosmanpaşa Taksim Eğitim ve Araştırma Hastanesi,41.086539,28.898275,GAZIOSMANPASA,IBB
hastane,Medigold Hastanesi,41.099375,28.863222,SULTANGAZI,IBB
hastane,Özel Megapol  Hastanesi,40.916052,29.199568,KARTAL,IBB
hastane,Özel Avicenna Hastanesi,41.040831,28.881271,ESENLER,IBB
hastane,Özel Göztepe Hastanesi,40.987843,29.062059,KADIKOY,IBB
hastane,Özel Akgün Tem Hastanesi,41.061292,28.8017,KUCUKCEKMECE,IBB
hastane,Özel Nişantaşı Hastanesi,41.054749,28.996293,SISLI,IBB
hastane,Özel İstanbul Ibni Sina Hastanesi,40.947874,29.113392,MALTEPE,IBB
hastane,Özel Çamlık Hastanesi,40.989505,28.869802,BAKIRKOY,IBB
hastane,Memorial Hastanesi Bahçelievler,40.993122,28.852471,BAHCELIEVLER,IBB
hastane,Özel Gazi Hastanesi,41.101032,28.898668,SULTANGAZI,IBB
hastane,Özel Kozyatağı Central Hospital Hastanesi,40.965974,29.100212,KADIKOY,IBB
hastane,Özel Yunus Emre Hastanesi,41.024,29.018633,USKUDAR,IBB
hastane,Esenyurt Necmi Kadıoğlu Devlet Hastanesi Hale İshakoğlu Ek Binası,41.032354,28.682935,ESENYURT,IBB
hastane,Özel Aile Hastanesi,40.997635,28.867189,BAHCELIEVLER,IBB
hastane,Özel Yenibosna Safa Hastanesi,40.999262,28.838178,BAHCELIEVLER,IBB
hastane,Npl Sağlık,41.020127,29.014869,USKUDAR,IBB
hastane,Marmara Üniversitesi Prof. Dr. Asaf Ataseven Hastanesi,40.950529,29.138605,MALTEPE,IBB
hastane,Özel Afiyet Hastanesi,41.024086,29.084127,UMRANIYE,IBB
hastane,Medipol Üniversitesi Çamlıca Hastanesi,41.023567,29.081998,USKUDAR,IBB
hastane,T.C. Sağlık Bakanlığı Sbü Ümraniye Eğitim ve Araştırma Hastanesi,41.033167,29.101735,UMRANIYE,IBB
hastane,Göztepe Prof. Dr. Süleyman Yalçın Şehir Hastanesi,40.985354,29.056432,KADIKOY,IBB
hastane,Özel Güngören Hastanesi,41.02684,28.871785,GUNGOREN,IBB
hastane,T.C. Sağlık Bakanlığı Pendik Devlet Hastanesi,40.87713,29.229848,PENDIK,IBB
hastane,Medipol Üniversitesi Sefaköy Hastanesi,41.014892,28.797884,KUCUKCEKMECE,IBB
hastane,Özel Memorial Ataşehir Hastanesi,40.984375,29.106729,ATASEHIR,IBB
hastane,Özel Acıbadem Küçükçekmece Atakent Hastanesi,41.034889,28.778923,KUCUKCEKMECE,IBB
hastane,Silivri Devlet Hastanesi Ek Hizmet Binası,41.054172,28.379381,SILIVRI,IBB
hastane,Özel Şişli Kolan International Hospital Hastanesi,41.064657,28.980053,SISLI,IBB
hastane,Okan Üniversitesi Hastanesi,40.849664,29.301699,TUZLA,IBB
hastane,T.C. Sağlık Bakanlığı Esenyurt Necmi Kadıoğlu Devlet Hastanesi,41.028891,28.667923,ESENYURT,IBB
hastane,Süreyyapaşa Devlet Hastanesi,40.9475,29.140437,MALTEPE,IBB
hastane,Özel Medicana International İstanbul Hastanesi,41.012784,28.645422,BEYLIKDUZU,IBB
hastane,Özel İstanbul Bölge Hastanesi,41.00566,29.215778,SANCAKTEPE,IBB
hastane,Medicana International Hospital,40.983638,29.106594,ATASEHIR,IBB
hastane,Özel Ataşehir Florence Nightingale Hastanesi,40.984987,29.108997,ATASEHIR,IBB
hastane,Özel Bezmialem Vakıf Üniversitesi Dragos Hastanesi,40.910282,29.13856,MALTEPE,IBB
hastane,SBÜ İstanbul Haydarpaşa Numune Eğitim ve Araştırma Hastanesi,41.004846,29.023363,USKUDAR,IBB
hastane,T.C. Sağlık Bakanlığı Sultanbeyli Devlet Hastanesi,40.986044,29.283927,SULTANBEYLI,IBB
hastane,Metin Sabancı Baltalimanı Kemik Hastalıkları Eğitim ve Araştırma Hastanesi,41.09576,29.053369,SARIYER,IBB
hastane,T.C. Sağlık Bakanlığı Tuzla Devlet Hastanesi,40.844437,29.303179,TUZLA,IBB
hastane,Başakşehir Çam ve Sakura Şehir Hastanesi,41.105178,28.776509,BASAKSEHIR,IBB
hastane,Özel Dr. Sadık Ahmet Hastanesi,40.999674,28.780399,KUCUKCEKMECE,IBB
hastane,Süreyyapaşa Göğüs Hastalıkları ve Göğüs Cerrahisi Eğitim ve Araştırma Hastanesi,40.950666,29.140571,MALTEPE,IBB
hastane,Sarıyer Hamidiye Etfal Devlet Hastanesi,41.157441,29.027268,SARIYER,IBB
hastane,Çekmeköy Devlet Hastanesi,41.036792,29.235292,CEKMEKOY,IBB
hastane,Ibni Sina Hastanesi,40.90095,29.167346,KARTAL,IBB
hastane,İstinye Üniversite Hastanesi,41.056305,28.671764,ESENYURT,IBB
hastane,Medipol Üniversitesi Vatan Kliniği,41.014997,28.942052,FATIH,IBB
hastane,İstanbul Maltepe Üniversitesi Tıp Fakültesi Hastanesi,40.925364,29.134937,MALTEPE,IBB
hastane,İstanbul Eğitim Araştırma Hastanesi Zeytinburnu Polikliniği,40.986839,28.905414,ZEYTINBURNU,IBB
hastane,Özel Avcılar Anadolu Hastanesi,41.005556,28.706159,AVCILAR,IBB
hastane,İstinye Üniversite Hastanesi Medical Park Gaziosmanpaşa,41.059145,28.907151,GAZIOSMANPASA,IBB
hastane,Yeni Yüzyıl Üniversitesi Özel Gaziosmanpaşa Hastanesi,41.059025,28.908188,GAZIOSMANPASA,IBB
hastane,Kartal Dr. Lütfı Kırdar Eğitim ve Araştırma Hastanesi Büyükada Ek Hizmet Binası,40.870116,29.127867,ADALAR,IBB
hastane,Özel Nisa Hastanesi,40.999431,28.830397,BAHCELIEVLER,IBB
hastane,Özel Etiler Hastanesi,41.072374,29.018348,BESIKTAS,IBB
hastane,Alibey Hospital,41.078986,28.927152,EYUPSULTAN,IBB
hastane,İstanbul Haseki Eğitim ve Araştırma Hastanesi,41.010532,28.943541,FATIH,IBB
hastane,Özel Sante Plus Hastanesi,40.998435,28.894424,ZEYTINBURNU,IBB
hastane,Özel Vera Hastanesi,40.907172,29.159963,KARTAL,IBB
hastane,Özel Veni Vidi Hastanesi,41.021384,29.015874,USKUDAR,IBB
hastane,Özel Vm Medicalpark Hastanesi,40.916963,29.145463,MALTEPE,IBB
hastane,Bakırköy Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi Ağız ve Diş Sağlığı Merkezi,40.97832,28.87169,BAKIRKOY,IBB
hastane,Altınbaş Üniversitesi Diş Hekimliği Fakültesi Diş Hastanesi,40.983014,28.872468,BAKIRKOY,IBB
hastane,Özel A Hastanesi,41.022052,28.839217,BAHCELIEVLER,IBB
hastane,Özel Acıbadem Bakırköy Hastanesi,40.977499,28.872888,BAKIRKOY,IBB
hastane,Marmara Ceza Infaz Kurumu Devlet Hastanesi,41.091827,28.157602,SILIVRI,IBB
hastane,Lepra Deri Zührevi Hastaliklari Hastanesi,40.98956,28.859045,BAKIRKOY,IBB
hastane,Özel İstanbul Balıklı Rum Hastanesi,40.997998,28.917597,ZEYTINBURNU,IBB
hastane,Özel Medical Park Bahçelievler Hastanesi,40.995713,28.862927,BAHCELIEVLER,IBB
hastane,Beykoz Toplum Ruh Sağlığı Merkezi,41.111872,29.086921,BEYKOZ,IBB
hastane,Bezmiâlem Çocuk Acil,41.019535,28.935331,FATIH,IBB
hastane,Özel Silivri Anadolu Hastanesi Medikal Onkoloji Merkezi,41.082678,28.224473,SILIVRI,IBB
hastane,Süleymaniye Kadın Doğum Ve Çocuk Hastalıkları Eğt. Araştıma Hst. Semiha Şakir Ek Hizmet Binası,40.996008,28.914955,ZEYTINBURNU,IBB
hastane,Özel Memorial Hastanesi Tüp Bebek Merkez,41.061407,28.972922,SISLI,IBB
hastane,Hattat Hastanesi,41.086022,29.018186,BESIKTAS,IBB
hastane,Artı İstanbul Cerrahi,41.127198,29.02469,SARIYER,IBB
hastane,Beyin Pili Merkezi,40.983609,29.106734,ATASEHIR,IBB
hastane,Avrasya Üroloji Ve Böbrek Taşı Kırma Merkezi,40.922424,29.153731,MALTEPE,IBB
hastane,Bezmiâlem Vakıf Üniversitesi Hastanesi Eyüp Ek Hizmet Binası,41.070286,28.94211,EYUPSULTAN,IBB
hastane,Özel Avrupa Şafak Hastanesi,41.059723,28.91256,GAZIOSMANPASA,IBB
hastane,Sbü İstanbul Sultan Abdülhamid Han Eğitim ve Araştırma Hastanesi,41.001796,29.020844,USKUDAR,IBB
hastane,İstanbul Tacirler Eğitim Vakfı Sultanbeyli Ağız ve Diş Sağlığı Eğitim Araştırma Hastanesi,40.965607,29.265985,SULTANBEYLI,IBB
hastane,Bezmiâlem Vakıf Üniversitesi Hastanesi Sultangazi Ek Hizmet Binası,41.094972,28.865145,SULTANGAZI,IBB
hastane,Bezmiâlem Vakıf Üniversitesi Tıp Fakültesi Hastanesi,41.019151,28.936162,FATIH,IBB
hastane,Bakırköy Devlet Hastanesi,40.994049,28.865437,BAKIRKOY,IBB
hastane,Beykoz Devlet Hastanesi Tepeüstü Ek Hizmet Birimi,41.110862,29.086313,BEYKOZ,IBB
hastane,Eyüp Toplum Ruh Sağlığı Merkezi,41.074129,28.940977,EYUPSULTAN,IBB
hastane,Sancaktepe Şehit Profesör Dr. Ilhan Varank Eğitim ve Araştırma Hastanesi,41.005213,29.196558,SANCAKTEPE,IBB
hastane,Bahçelievler Devlet Hastanesi,41.005712,28.844152,BAHCELIEVLER,IBB
hastane,Erenköy Ruh ve Sinir Hastalıkları Eğitim ve Araştırma Hastanesi,40.97361,29.089339,KADIKOY,IBB
hastane,Özel Maltepe Tıp Merkezi,40.924657,29.130288,MALTEPE,IBB
hastane,T.C. Sağlık Bakanlığı Maltepe Devlet Hastanesi,40.936792,29.134884,MALTEPE,IBB
